Iteration,Run,Fitness
0,0,0.2291140446
1,0,0.2040144552
2,0,0.2040144552
3,0,0.2040144552
4,0,0.2040144552
5,0,0.2040144552
6,0,0.2040144552
7,0,0.2040144552
8,0,0.2040144552
9,0,0.2040144552
10,0,0.2040144552
11,0,0.2040144552
12,0,0.2040144552
13,0,0.2040144552
14,0,0.2040144552
15,0,0.2040144552
16,0,0.2040144552
17,0,0.2040144552
18,0,0.2040144552
19,0,0.2040144552
20,0,0.2040144552
21,0,0.2040144552
22,0,0.2040144552
23,0,0.2040144552
24,0,0.2040144552
25,0,0.2040144552
26,0,0.2040144552
27,0,0.2030473495
28,0,0.2030473495
29,0,0.2030473495
30,0,0.2030473495
31,0,0.2030473495
32,0,0.2030473495
33,0,0.2030473495
34,0,0.2030473495
35,0,0.2030473495
36,0,0.2030473495
37,0,0.2030473495
38,0,0.2030473495
39,0,0.2030473495
40,0,0.2030473495
41,0,0.2030473495
42,0,0.2030473495
43,0,0.2030473495
44,0,0.2030473495
45,0,0.2030473495
46,0,0.2030473495
47,0,0.2030473495
48,0,0.2030473495
49,0,0.2030473495
50,0,0.2030473495
51,0,0.2030473495
52,0,0.2030473495
53,0,0.2030473495
54,0,0.2030473495
55,0,0.2030473495
56,0,0.2030473495
57,0,0.2030473495
58,0,0.2030473495
59,0,0.2030473495
60,0,0.2030473495
61,0,0.2030473495
62,0,0.2030473495
63,0,0.2030473495
64,0,0.2030473495
65,0,0.2030473495
66,0,0.2030473495
67,0,0.2030473495
68,0,0.2030473495
69,0,0.2030473495
70,0,0.2030473495
71,0,0.2030473495
72,0,0.2030473495
73,0,0.2030473495
74,0,0.2030473495
0,1,0.2232249247
1,1,0.2232249247
2,1,0.2232249247
3,1,0.2232107980
4,1,0.2232107980
5,1,0.2232107980
6,1,0.2232107980
7,1,0.2232107980
8,1,0.2232107980
9,1,0.2232107980
10,1,0.2232107980
11,1,0.2232107980
12,1,0.2232107980
13,1,0.2232107980
14,1,0.2232107980
15,1,0.2232107980
16,1,0.2232107980
17,1,0.2232107980
18,1,0.2232107980
19,1,0.2232107980
20,1,0.2232107980
21,1,0.2232107980
22,1,0.2232107980
23,1,0.2232107980
24,1,0.2232107980
25,1,0.2232107980
26,1,0.2232107980
